rest_link,budget_dummy,discount_dummy,chain_dummy,city_dummy,longitude,latitude,pic_count,primary_cuisine,cuisines_list,cuisine_names,categories_count,category_names,products_count,products_names,feat_products_count,feat_products_names
mcwu/ri-chu-mini-zhong-shan-chang-an-dian,2,True,ri-chu-mini,taipei-city,121.5643539428711,25.085805892944336,17,台式,['台式'],台式,3,經典小吃飲品日出套餐,15,經典脆薯團團圓圓台式小雞拔絲起司條台式小翅台式棒棒腿日出綠茶日出紅茶可樂雪碧單人獨享套餐單人經典套餐單人無骨套餐雙人經典套餐雙人豪華套餐,6,經典脆薯台式小雞拔絲起司條單人經典套餐單人無骨套餐雙人豪華套餐
e8xn/hong-shi-fu-niu-rou-mian-tai-bei-jian-bei-dian-e8xn,2,False,hong-shi-fu-niu-rou-mian,taipei-city,121.5643539428711,25.085805892944336,46,台式,"['麵食', '台式']",麵食台式,8,精選套餐得獎麵類經典麵類非牛餐點水餃類湯品類飲料類小菜類,45,冠軍番茄牛腩套餐【附小菜、飲料】冠軍清燉牛腩套餐【附小菜、飲料】牛四寶套餐【附小菜、飲料】雙人分享餐冠軍 酸白菜牛肉麵冠軍 紅麴蕃茄麵冠軍 獨當一麵冠軍 清燉五花牛腩四星報喜紅燒牛四寶麵清燉金心牛肉麵藤椒半筋半肉麵鮮涮清燉牛肉麵麻辣牛五花麵紅燒半筋半肉麵私房紅燒牛肉麵紅燒腱心牛肉麵憶碗眷村紅燒牛肉麵紅燒牛湯麵 北方醡醬乾麵酸辣湯麵青韭菜鮮肉水餃高麗菜鮮肉水餃綜合水餃酸辣湯餃牛湯餃紅燒牛肉湯清燉牛骨肉湯紅燒牛清湯酸辣湯無糖烏龍茶微糖紅茶燙青菜麻辣鴨血麻辣凍豆腐麻辣鴨血豆腐煲鮮香脆筍涼拌干絲滷豬頭皮涼拌黑木耳台式泡菜涼拌龍鬚切牛肉切牛筋切牛肚,6,冠軍 獨當一麵紅燒半筋半肉麵私房紅燒牛肉麵紅燒腱心牛肉麵麻辣鴨血切牛肉
r6rp/ba-fang-yun-ji-da-an-he-ping-dian,2,False,,taipei-city,121.5643539428711,25.085805892944336,69,台式,"['台式', '餃子']",台式餃子,10,鍋貼水餃湯餃乾麵湯麵湯品抄手小菜飲品生鮮商品,65,10顆招牌鍋貼10顆韭菜鍋貼10顆韓式辣味鍋貼10顆咖哩鍋貼10顆玉米鍋貼10顆田園雞肉鍋貼10顆新蔬食鍋貼10顆招牌水餃10顆韭菜水餃10顆韓式辣味水餃10顆咖哩水餃10顆玉米水餃10顆田園雞肉水餃10顆新蔬食水餃鮮蝦水餃酸辣湯餃【8顆招牌】玉米湯餃 【8顆招牌】古早味乾麵麻醬乾麵招牌乾麵【微辣】紹辣乾麵【辣】古早味湯麵酸辣湯麵珍珠餛飩麵菜肉大餛飩麵榨菜肉絲麵紹辣珍珠餛飩麵【辣】紹辣菜肉大餛飩麵【辣】酸辣湯玉米濃湯旗魚花枝丸湯蕈菇湯蘿蔔排骨湯珍珠餛飩湯菜肉大餛飩湯珍珠抄手【紅油】菜肉大抄手【紅油】菜肉大抄手【和風】珍珠抄手【和風】滷蛋黃金豆腐燉蘿蔔燙青菜皮蛋豆腐家常小菜黃金泡菜韓式泡菜台式泡菜薄鹽毛豆白豆漿無糖豆漿黑豆漿真傳特調紅茶寒天真傳特調紅茶菜肉生鮮大餛飩（20粒裝）新蔬食生鮮水餃（20粒裝）辣味生鮮水餃（20粒裝）招牌生鮮水餃 （20粒裝）韭菜生鮮水餃 （20粒裝）玉米生鮮水餃（20粒裝）真傳特調紅茶（2150cc/袋裝）無糖豆漿（2150cc/袋裝）黑豆漿（2150cc/袋裝）白豆漿（2150cc/袋裝）旗魚花枝丸(冷凍30粒裝),6,10顆招牌鍋貼10顆韓式辣味鍋貼10顆玉米鍋貼10顆招牌水餃鮮蝦水餃燙青菜
qw34/ji-nan-xian-tang-bao,2,False,,taipei-city,121.5643539428711,25.085805892944336,12,台式,"['台式', '便當']",台式便當,3,便當單點燒賣、餃子,12,炸排骨拼舒肥雞腿便當醬牛腱拼舒肥雞腿便當酥炸雞腿拼海鮮餅便當烤鯖魚拼舒肥雞腿便當烤豬腳拼舒肥雞腿便當炸排骨拼醬牛腱便當炸排骨拼烤鯖魚便當原味湯包奶皇流沙包鮮蝦燒賣田園花素餃干貝鮮魚餃,3,原味湯包鮮蝦燒賣NANANANA
y3wc/da-hu-guo-yin-tai-bei-kun-yang-dian,2,False,,taipei-city,121.5643539428711,25.085805892944336,58,台式,"['台式', '火鍋']",台式火鍋,4,「可口可樂」安心點套餐專區美味鍋品飲料單點,60,鍋內食材無法更換（不要可拿除，無法更換），若您在備注更換，仍會照原鍋食材出餐「可口可樂」安心點套餐大腸臭臭鍋海鮮豆腐鍋泡菜鍋泡菜臭臭鍋養生素食鍋腸旺鴨血鍋養生菇菇鍋麻辣鍋咖哩鍋醬燒牛肉鍋醬燒羊肉鍋醬燒豬肉鍋沙茶鍋咖哩起士鍋魚片鍋南瓜奶香鍋雪碧（500cc）可口可樂【500cc】飛想茶（檸檬風味）（500cc）美粒果清果汁【柳橙 | 500cc】豬肉片（六片）（產地:台灣）牛肉片（六片）（產地:巴拉圭）羊肉片（六片）（產地:紐西蘭）魚片（四片）蝦子（六隻）大腸（產地:西班牙）魷魚（十片）龍蝦球（五顆）起士球（五顆）魚包肉（五顆）（豬肉、產地:加拿大）魚包蛋（五顆）滷鴨血貢丸（五顆）（豬肉、產地:加拿大）魚丸（五顆）燕餃（五條）（豬肉、產地:加拿大）魚餃（五個）（豬肉、產地:加拿大）蛋餃（五個）（豬肉、產地:加拿大）鑫鑫腸（五個）（豬肉、產地:加拿大）水晶餃（三顆）（豬肉、產地:加拿大）玉米筍（五根）高麗菜金針菇鵝白菜香菇豆皮蛤仔（六個）米血糕（六個）起士片凍豆腐（四個）板豆腐（四個）冬粉王子麵白飯生臭豆腐（二片）蛋杏鮑菇蒟蒻絲（五個）滷臭豆腐,6,大腸臭臭鍋海鮮豆腐鍋泡菜鍋泡菜臭臭鍋腸旺鴨血鍋麻辣鍋
g3fj/liang-chen-ji-si-tan-kao-tu-si-zhuan-mai,1,False,,taipei-city,121.5643539428711,25.085805892944336,25,台式,"['早餐', '台式']",早餐台式,4,碳烤吐司系列烤菠蘿系列古早味·純抹醬甜點系列飲料,28,鷄腿排總匯三明治豬排總匯三明治花醬火腿起士蛋總匯三明治泡菜起士豬排蛋烤吐司鷄排蛋烤吐司豬排蛋烤吐司鮪魚蛋沙拉烤吐司花醬火腿起士蛋烤吐司薯泥起士蛋烤吐司【蛋奶素】生菜起士蛋烤吐司【蛋奶素】薯泥烤吐司【蛋奶素】剝皮辣椒雞排蛋烤吐司豬排蛋烤吐司鷄排起士蛋烤菠蘿堡豬排起士蛋烤菠蘿堡火腿起士蛋烤菠蘿堡薯泥起士蛋烤菠蘿堡【蛋奶素】家傳の炒蘿蔔糕草莓碳烤吐司巧克力碳烤吐司花生碳烤吐司古早味紅茶【微糖去冰】鮮奶紅茶【微糖去冰】牧場鮮奶【限冷飲】無糖綠茶【限冷飲】香濃巧克力拿鐵【無糖】研磨咖啡【無糖】冰咖啡【三合一咖啡 | 限冷飲】,6,鷄腿排總匯三明治豬排總匯三明治豬排蛋烤吐司剝皮辣椒雞排蛋烤吐司豬排起士蛋烤菠蘿堡家傳の炒蘿蔔糕
w5pe/tao-ba-ba-chu-fang,2,False,,taipei-city,121.5643539428711,25.085805892944336,9,台式,"['台式', '餃子']",台式餃子,4,水餃類麵類湯類其它類,22,高麗菜水餃韭菜水餃紅油雲吞子排麵紅燒牛肉麵蛋花肉絲麵番茄蛋肉麵雲吞湯麵酸辣湯麵榨菜肉絲麵醡醬麵胡麻麵川辣拉麵香菇素麵雲吞湯酸辣湯蛋花湯蛤蜊湯粉蒸排骨滷牛肚青蘆筍沙拉古早味香腸,6,高麗菜水餃韭菜水餃紅油雲吞紅燒牛肉麵番茄蛋肉麵榨菜肉絲麵
rlrd/si-hai-you-long-tai-bei-yi-tong-dian,2,False,si-hai-you-long-new,taipei-city,121.5643539428711,25.085805892944336,58,台式,"['台式', '餃子']",台式餃子,8,鍋貼類水餃類麵類小菜類湯品湯餃類飲品冷凍水餃,60,招牌鍋貼韭菜鍋貼辣味鍋貼高麗菜水餃韭菜水餃辣味水餃玉米水餃蔬菜水餃鮮蝦水餃咖哩雞水餃牛肉麵牛肉湯麵牛肉乾拌麵牛肉醬拌麵牛汁拌麵餛飩麵酸辣麵肉燥拌麵塔香肉醬麵【乾】塔香肉醬麵【湯】滷蛋煙燻豬耳朵豆干絲海帶絲涼拌黃瓜涼拌木耳皮蛋豆腐燙青菜(產銷履歷)酸辣湯魚丸湯貢丸湯玉米濃湯餛飩湯牛肉湯牛肉湯餃【高麗菜】牛肉湯餃【韭菜】牛肉湯餃【辣味】牛肉湯餃【玉米】牛肉湯餃【鮮蝦】酸辣湯餃【高麗菜】酸辣湯餃【韭菜】酸辣湯餃【辣味】酸辣湯餃【玉米】酸辣湯餃【鮮蝦】玉米湯餃【高麗菜】玉米湯餃【韭菜】玉米湯餃【辣味】玉米湯餃【玉米】玉米湯餃【鮮蝦】豆漿杏仁豆漿仙草茶無糖豆漿冷凍高麗菜水餃冷凍韭菜水餃冷凍辣味水餃冷凍玉米水餃冷凍鮮蝦水餃冷凍蔬菜水餃冷凍咖哩雞水餃,6,招牌鍋貼韭菜鍋貼辣味鍋貼高麗菜水餃鮮蝦水餃燙青菜(產銷履歷)
s0xd/a-jin-gao-li-cai-fan-yuan-wei-pai-gu-tang,2,False,gao-li-cai-fan-yuan-wei-pai-gu-tang,taipei-city,121.5643539428711,25.085805892944336,9,台式,"['台式', '便當']",台式便當,2,套餐單點,23,A套餐【獨家餐點】B套餐【獨家餐點】C套餐【獨家餐點】D套餐【獨家餐點】E套餐【獨家餐點】F套餐【獨家餐點】原味排骨羅蔔湯貢丸湯麻辣鴨血羅蔔湯雞胸肉絲飯高麗菜飯羅蔔貢丸湯麻辣臭豆腐麻辣鴨血臭豆腐豬皮豬頭皮涼拌時蔬綜合滷味滷筍絲花干滷蛋油豆腐,1,NANANANANANA
z4mr/yang-mi-yumeat-rice,3,True,fun-rice-fang-fan,taipei-city,121.5643539428711,25.085805892944336,33,台式,"['台式', '便當']",台式便當,4,秧米系列單點肉類單點冷凍舒肥,33,紐約客牛排秧米火燒豚排秧米鹽火燒牛秧米麻辣燒牛秧米蜜汁燒牛秧米蜜汁燒豚秧米慢燉厚切雞腿秧米慢燉松阪豚秧米蔥花厚切橫膈膜秧米櫻桃鴨胸秧米佐巴沙米克柚子醬戀獄麻婆秧米戀獄麻婆【牛】秧米戀獄麻婆【豚】秧米戀獄麻婆【雞胸】秧米竺咖哩【牛】秧米竺咖哩【豚】秧米竺咖哩【雞胸】秧米慢燉雞胸秧米紐約客牛排火燒豚排鹽火燒牛麻辣燒牛蜜汁燒牛蜜汁燒豚慢燉厚切雞腿原味舒肥雞胸特選級厚切橫膈膜秧米飯藜麥花椰菜飯溫泉蛋【1顆】溫泉蛋【3顆】溫泉蛋【7顆】冷凍原味舒肥雞胸,6,紐約客牛排秧米鹽火燒牛秧米麻辣燒牛秧米蜜汁燒牛秧米慢燉厚切雞腿秧米蔥花厚切橫膈膜秧米
y4mj/hu-ji-tong-hua-jie-mi-fen-tang-tai-bei-yi-tong-dian,2,False,hu-ji-tong-hua-jie-mi-fen-tang,taipei-city,121.5643539428711,25.085805892944336,36,台式,"['麵食', '台式']",麵食台式,7,熱門餐點專區主食類便當類肉類饕客精選蔬菜類湯品類,45,米粉湯(小)X2溏心蛋雞肉飯古早味乾麵魯肉飯米粉湯 雞魯飯擔仔麵【湯】客家板條【湯】紅燒肉便當蒜泥白肉便當豬腳便當松坂肉便當肝璉肉便當嘴邊肉便當嘴邊肉生腸肝璉肉豬心豬舌燙鮮魷魚粉腸白脆管鯊魚煙蒜泥白肉松阪豬肉魚卵沙拉基隆軟絲紅燒大腸頭宜蘭粉肝紅燒豬腳紅燒肉柴魚韭菜涼拌茄子白蘿蔔油豆腐滷筍絲涼拌小黃瓜燙青菜柴魚豆腐嘴邊肉湯蘿蔔湯豬心湯貢丸湯肝璉肉湯,6,米粉湯 雞魯飯蒜泥白肉便當嘴邊肉燙青菜貢丸湯
wgjf/fu-ka-pei-fu-cafe,2,False,,taipei-city,121.5643539428711,25.085805892944336,26,台式,"['飲料', '台式', '咖啡輕食']",飲料台式咖啡輕食,8,元氣蛤蠣雞湯泡菜起士燒肉丼飯韓式泡菜豆腐鍋風味湯麵美味小菜無咖啡因花草茶Illy CoffeeFu Drinks,39,蛤蠣雞湯泡菜起士梅花豬丼飯泡菜起司牛肉丼飯韓式泡菜鮮蔬菇菇豆腐鍋韓式泡菜牛肉豆腐鍋日式鰹魚風味湯麵香濃牛奶起司湯麵川味椒麻湯麵【小辣】椒麻牛奶湯麵【小辣】韓式泡菜胡麻蔬菜涼拌木耳清新舒活茶午後元氣茶晨曦薄荷茶暖陽靜心茶茉香亮妍茶蜜香舒緩茶美式咖啡卡布奇諾原味拿鐵香草拿鐵榛果拿鐵維也納咖啡焦糖瑪奇朵泰式冰咖啡摩卡摩卡冰沙英式紅茶拿鐵福可可福蜜蜜活力果汁黑森林莓果茶蘋果氣泡荔枝氣泡藍莓氣泡蜂蜜香柚氣泡微酸檸檬氣泡核桃花生牛奶,6,蛤蠣雞湯韓式泡菜梅花豬豆腐鍋【肉品原產地：台灣豬】韓式泡菜牛肉豆腐鍋日式鰹魚風味湯麵香濃牛奶起司湯麵川味椒麻湯麵【小辣】
lla8/feng-ji-ji-rou-fan-zhuan-men-dian-tai-bei-yi-tong-dian,1,True,,taipei-city,121.5643539428711,25.085805892944336,17,台式,['台式'],台式,1,主食,17,酸酸辣辣雞肉飯海南嫩雞肉飯有蔥油雞肉飯阿嬷醬油雞肉飯下飯三杯雞肉飯極辣辣味雞肉飯不辣咖哩雞肉飯牛三條飯開胃打拋豬飯雙倍雞肉A餐雙倍雞肉B餐轟炸雞飯貢丸湯豬阿雞阿在一起轟炸蝦仁飯魚丸湯轟炸土魠魚飯,6,酸酸辣辣雞肉飯海南嫩雞肉飯有蔥油雞肉飯阿嬷醬油雞肉飯下飯三杯雞肉飯開胃打拋豬飯
ishi/mai-wei-deng-tai-bei-chang-an-dong-dian,1,True,,taipei-city,121.5643539428711,25.085805892944336,14,台式,['台式'],台式,15,人氣精選漢堡湯種滿分堡經典丹麥麵包經典可頌麵包早午餐主廚中式輕食尚餐點心飲料咖啡湯種果醬湯品和沙拉,173,卡滋雞腿漢堡蘿勒燻雞三明治特餐咖哩唐揚雞蛋包飯花生厚牛起司滿分堡歐姆蛋丹麥麵包鮮蔬漢堡鮮蛋沙拉漢堡豬肉漢堡培根漢堡香雞漢堡歐姆蛋漢堡鮪魚漢堡燻雞漢堡黑胡椒豬排漢堡檸檬雞漢堡超厚牛肉起司漢堡超厚雞肉起司漢堡鮮蔬湯種鮮蛋沙拉湯種豬肉湯種培根湯種香雞湯種歐姆蛋湯種鮪魚湯種燻雞湯種黑胡椒豬排湯種檸檬雞湯種卡滋雞腿湯種超厚牛肉起司湯種超厚雞肉起司湯種歐姆蛋滿分堡火腿薯餅滿分堡鮪魚蛋滿分堡港式豬肉蛋滿分堡黑胡椒豬排蛋滿分堡超厚雞肉起司滿分堡原塊嫩雞起司滿分堡原塊嫩豬起司滿分堡鮮蔬丹麥麵包香雞丹麥麵包豬肉丹麥麵包培根丹麥麵包鮮蛋沙拉丹麥麵包鮪魚丹麥麵包黑胡椒豬排丹麥麵包檸檬雞丹麥麵包燻雞丹麥麵包卡滋雞腿丹麥麵包超厚牛肉起司丹麥麵包超厚雞肉起司丹麥麵包鮮蔬可頌香雞可頌豬肉可頌培根可頌鮮蛋沙拉可頌鮪魚可頌歐姆蛋可頌黑胡椒豬排可頌檸檬雞可頌燻雞可頌卡滋雞腿可頌超厚牛肉起司可頌超厚雞肉起司可頌幸福特餐法式特餐樂活特餐美式鬆餅特餐港式特餐法式蘿勒鮪魚特餐泰式卡滋脆雞特餐健康好食嫩雞餐燻雞起司烤餅特餐茄汁檸檬雞義大利麵奶油培根義大利麵青醬雞肉義大利麵青醬蘑菇義大利麵茄汁原塊嫩雞義大利麵巴沃斯特焗飯蘿勒燻雞焗飯威爾遜嫩煎腿排蛋包飯咖哩唐揚蛋包飯紫米時蔬嫩豬飯原塊嫩豬茄汁義大利麵 茄汁原塊嫩雞蛋包飯鮪魚蛋餅培根蛋餅豬排蛋餅起司蛋餅玉米蛋餅泡菜蛋餅鮮蔬玉米蛋餅薯餅蛋餅手工蔥抓蛋餅黃金泡菜手工蔥抓餅黃金泡菜酥炸餃黃金泡菜蘿蔔糕燻雞握蛋捲餅德腸握蛋捲餅豬排握蛋捲餅蘑菇鐵板麵黑胡椒鐵板麵宮保雞丁鐵板麵三杯雞丁鐵板麵鮪魚握蛋捲餅培根握蛋捲餅原味握蛋捲餅蘿蔔糕起司雙重奏握蛋捲餅優蛋白蛋捲餐紫米時蔬嫩雞飯地瓜雞肉餐地瓜沙拉法國吐司歐姆蛋美式鬆餅雞塊黃金脆薯香檸雞柳四角薯餅薯餅蛋塔唐揚雞塊椒麻雞塊時蔬嫩蛋嫩煎雞腿排台灣番薯熱紅茶大杯冰奶茶大杯冰綠茶大杯方 Q 撞奶熱山藥薏仁柳橙汁冰紐西蘭牛奶金萱包種茶夏威夷冰茶熱帶水果茶萊姆蜜紅茶手熬冬瓜茶鮮檸冬瓜茶熱紐西蘭牛奶冰紅茶拿鐵熱紅茶拿鐵冰綠茶特大杯熱奶茶大杯熱奶茶特大杯冰奶茶特大杯冰紅茶大杯熱紅茶特大杯冰紅茶特大杯冰山藥薏仁金萱包種茶【冷泡】冰可可牛奶熱可可牛奶冰美式咖啡熱拿鐵咖啡熱榛果拿鐵咖啡熱焦糖拿鐵咖啡熱美式咖啡冰榛果拿鐵咖啡冰焦糖拿鐵咖啡冰拿鐵咖啡顆粒花生丹麥香蒜丹麥巧克力丹麥香蒜布里歐皇厚吐司顆粒花生布里歐皇厚吐司巧克力布里歐皇厚吐司草莓布里歐皇厚吐司草莓丹麥奶油玉米濃湯巧達濃湯鮮蛋沙拉燻雞沙拉嫩雞沙拉,6,卡滋雞腿漢堡花生厚牛起司滿分堡鮪魚蛋餅薯餅蛋餅黃金泡菜酥炸餃薯餅蛋塔
u3mr/fu-er-shang-xing-tai-bei-song-jiang-nan-jing-dian,1,True,fu-er-shang-xing,taipei-city,121.5643539428711,25.085805892944336,62,台式,['台式'],台式,11,經典辣椒醬蛋餅吐司小點甜點花果特調鮮奶茶奶茶暖心熱飲單品茶古早味,72,十三香麻辣醬追魂辣醬經典辣醬禮盒原味蛋餅蔬菜蛋餅雙重起司蛋餅奶濃玉米蛋餅皮蛋豆腐餅麻辣油條蛋餅醬燒豬排蛋餅九層塔香腸蛋餅麻辣牛肉蛋餅剝皮辣椒雞蛋餅明太子雞蛋餅花雕雞蛋餅吐司蛋蔬菜總匯吐司奶濃玉米吐司皮蛋豆腐吐司醬燒豬排蛋吐司花雕雞吐司花生醬豬排吐司麻辣牛肉吐司剝皮辣椒雞吐司明太子雞吐司塑膠袋荷包蛋全熟九層塔炒蛋玉米濃湯荷包蛋半熟古早味香腸黑糖麻糬煎餅珍珠奶茶煎餅芋泥麻糬煎餅芋泥肉鬆煎餅芋泥乳霜煎餅紅豆乳霜煎餅紅豆麻糬煎餅芋泥肉鬆吐司鳳梨綠茶甘蔗烏龍甘蔗青茶桂花奶蓋紅茶桂花奶蓋綠茶櫻粉初戀巧珠連心四季鮮奶茶觀日鮮奶綠烏龍鮮奶茶鐵觀音鮮奶茶黑糖珍珠鮮奶香思鮮奶珍珠珍香思鮮奶茶芋頭鮮奶珍珠奶茶四季奶茶觀日奶綠烏龍奶茶鐵觀音奶茶可可鮮奶黑糖薑茶薑汁桂圓桂圓紅棗四季紅茶觀日綠茶翡翠青茶黃金烏龍炭培鐵觀音古早味紅茶古早味奶茶豆漿豆漿紅茶,6,雙重起司蛋餅醬燒豬排蛋餅明太子雞蛋餅醬燒豬排蛋吐司黑糖麻糬煎餅鐵觀音鮮奶茶
h4cd/si-hai-you-long-bei-ke-da-dian,2,True,si-hai-you-long-new,taipei-city,121.5643539428711,25.085805892944336,57,台式,"['台式', '餃子']",台式餃子,9,鍋貼類水餃類麵類小菜類湯品抄手類湯餃類飲品冷凍水餃,60,招牌鍋貼韭菜鍋貼辣味鍋貼高麗菜水餃韭菜水餃辣味水餃玉米水餃蔬菜水餃鮮蝦水餃咖哩雞水餃牛肉湯麵牛肉乾拌麵牛肉醬拌麵牛汁拌麵餛飩麵酸辣麵肉燥拌麵塔香肉醬麵【乾】塔香肉醬麵【湯】酢醬麵滷蛋煙燻豬耳朵豆干絲海帶絲涼拌黃瓜皮蛋豆腐燙青菜(產銷履歷)酸辣湯魚丸湯貢丸湯玉米濃湯餛飩湯牛肉湯紅油抄手牛肉湯餃【高麗菜】牛肉湯餃【韭菜】牛肉湯餃【辣味】牛肉湯餃【玉米】牛肉湯餃【鮮蝦】酸辣湯餃【高麗菜】酸辣湯餃【韭菜】酸辣湯餃【辣味】酸辣湯餃【玉米】酸辣湯餃【鮮蝦】玉米湯餃【高麗菜】玉米湯餃【韭菜】玉米湯餃【辣味】玉米湯餃【玉米】玉米湯餃【鮮蝦】豆漿紅茶豆漿紅茶無糖豆漿冷凍高麗菜水餃冷凍韭菜水餃冷凍辣味水餃冷凍玉米水餃冷凍鮮蝦水餃冷凍蔬菜水餃冷凍咖哩雞水餃,6,招牌鍋貼韭菜鍋貼辣味鍋貼高麗菜水餃鮮蝦水餃餛飩湯
m8jo/shi-lao-ma-la-yuan-yang-guo,2,False,,taipei-city,121.5643539428711,25.085805892944336,5,台式,"['台式', '火鍋']",台式火鍋,2,獨享即食鍋【熟食】外送組合餐【生食】,5,麻辣湯獨享鍋養生白湯獨享鍋魷魚螺肉蒜獨享鍋石撈經典餐石撈超值餐,3,麻辣湯獨享鍋養生白湯獨享鍋NANANANA
m1qm/gong-guan-xiao-chi-dian,2,False,,taipei-city,121.5643539428711,25.085805892944336,15,台式,"['麵食', '台式']",麵食台式,3,精緻餐點湯類焿麵類,22,滷肉飯炒麵炒米粉炒冬粉甜不辣燙青菜肉圓台灣蚵仔煎肉焿湯魷魚焿湯魚酥焿湯貢丸湯蘿蔔湯肉焿麵肉焿米粉肉焿飯魷魚焿麵魷魚焿米粉魷魚焿飯魚酥焿麵魚酥焿米粉魚酥焿飯,6,炒麵炒米粉甜不辣肉圓台灣蚵仔煎肉焿湯
q5vc/ba-fang-yun-ji-tai-bei-song-jiang-dian,2,False,,taipei-city,121.5643539428711,25.085805892944336,38,台式,"['台式', '餃子']",台式餃子,6,鍋貼水餃湯餃湯品飲品生鮮商品,33,10顆招牌鍋貼10顆韭菜鍋貼10顆韓式辣味鍋貼10顆咖哩鍋貼10顆玉米鍋貼10顆田園雞肉鍋貼10顆招牌水餃10顆韭菜水餃10顆韓式辣味水餃10顆咖哩水餃10顆玉米水餃10顆田園雞肉水餃10顆新蔬食水餃鮮蝦水餃酸辣湯餃【8顆招牌】玉米湯餃【8顆招牌】酸辣湯玉米濃湯旗魚花枝丸湯白豆漿無糖豆漿黑豆漿真傳特調紅茶辣味生鮮水餃（20粒裝）新蔬食生鮮水餃（20粒裝）韭菜生鮮水餃 （20粒裝）招牌生鮮水餃 （20粒裝）玉米生鮮水餃（20粒裝）旗魚花枝丸(冷凍30粒裝)黑豆漿（2150cc/袋裝）真傳特調紅茶（2150cc/袋裝）白豆漿（2150cc/袋裝）無糖豆漿（2150cc/袋裝）,6,10顆招牌鍋貼10顆韭菜鍋貼10顆韓式辣味鍋貼10顆招牌水餃10顆韓式辣味水餃鮮蝦水餃
o5on/ma-zhu-mini-ma-la-bao-tai-bei-gong-guan-dian,2,True,,taipei-city,121.5643539428711,25.085805892944336,40,台式,"['台式', '火鍋']",台式火鍋,14,人氣推薦精選組合套餐保庇麻油石頭鍋招牌紅油麻辣鍋獨門麻辣牛奶鍋香濃起士牛奶鍋麻辣煲麻煮限定新鮮肉片鮮甜海鮮主食人氣配餐健康蔬菜飲品,90,落實防疫管理餐飲實名制【此為說明，請勿點選】餐廳及員工每日定時全面消毒【此為說明，請勿點選】餐廳同仁均配戴口罩，確實勤洗手【此為說明，請勿點選】餐廳同仁每日自主體溫管理?（此為說明，請勿點選）麻辣鴨血臭豆腐mini煲麻煮合餐雙人合餐情侶合餐大海陸套餐招牌套餐海鮮套餐蔬食套餐安格斯黑牛石頭Mini鍋雪花牛肉石頭Mini鍋小羔羊肉石頭Mini鍋梅花豬肉石頭Mini鍋櫻桃鴨肉石頭Mini鍋安格斯牛麻辣Mini鍋雪花牛肉麻辣Mini鍋小羔羊肉麻辣Mini鍋梅花豬肉麻辣Mini鍋安格斯黑牛麻辣牛奶Mini鍋櫻桃鴨肉麻辣牛奶Mini鍋雪花牛肉麻辣牛奶Mini鍋小羔羊肉麻辣牛奶Mini鍋梅花豬肉麻辣牛奶Mini鍋安格斯黑牛牛奶Mini鍋櫻桃鴨肉牛奶Mini鍋雪花牛肉牛奶Mini鍋小羔羊肉牛奶Mini鍋梅花豬肉牛奶Mini鍋麻辣五更綜合Mini煲麻辣鴨血臭豆腐Mini煲麻辣鴨血Mini煲麻辣臭豆腐Mini煲炸雞翅脆皮臭豆腐麻辣肥腸旺麻辣嫩鴨血麻辣魯肉飯麻小麵黑麻麵安格斯黑牛櫻桃鴨肉片雪花牛肉片小羔羊肉片梅花豬肉片鮮蝦鮮魚片鮮蚵蛤蜊王子麵寬冬粉白飯老油條鴨肉丸芋頭丸九層塔花枝花枝滑綜合餃餃者芋頭南瓜蛋餃魚餃魚包蛋豆皮板豆腐生臭豆腐皮蛋雞蛋綜合菇菇娃娃菜茼蒿牛番茄木耳高麗菜金針菇杏鮑菇香菇玉米玉米筍精選菜盤可樂Zero雪碧芬達萊姆氣泡水【無糖】特調奶飲無糖飲品特調飲品,6,麻辣鴨血臭豆腐mini煲雪花牛肉石頭Mini鍋雪花牛肉麻辣Mini鍋麻辣鴨血臭豆腐Mini煲脆皮臭豆腐麻小麵
